index,timestamp_utc,relative_path,nucleus_x_0based,nucleus_y_0based,downstream_ux,downstream_uy,elongation_deg,antisolar_pa_deg
67,2026-04-22T02:56:29Z,04/22/PUNCH_L2_CTM_20260422025629_v0l.fits,2523.04764486629,2402.16661909213,0.801642830199228,0.597803289377175,13.3684822124153,278.136320562602
68,2026-04-22T03:04:29Z,04/22/PUNCH_L2_CTM_20260422030429_v0l.fits,2522.49941920713,2401.43861470169,0.801900719636829,0.59745730880619,13.3488025884508,278.117168615474
69,2026-04-22T03:12:29Z,04/22/PUNCH_L2_CTM_20260422031229_v0l.fits,2521.95034100646,2400.71025131323,0.802159005071457,0.597110484401983,13.3291052902863,278.097967504713
70,2026-04-22T03:20:29Z,04/22/PUNCH_L2_CTM_20260422032029_v0l.fits,2521.40101831283,2399.98134275318,0.802417749675418,0.596762729236536,13.3094004476346,278.078709455479
71,2026-04-22T03:28:29Z,04/22/PUNCH_L2_CTM_20260422032829_v0l.fits,2520.85123022225,2399.25228195528,0.802677404239991,0.596413434391405,13.289685603156,278.059350719212
72,2026-04-22T03:36:29Z,04/22/PUNCH_L2_CTM_20260422033629_v0l.fits,2520.301181609,2398.5226742803,0.802937523435795,0.596063195859963,13.2699632326435,278.0399343077
73,2026-04-22T03:44:29Z,04/22/PUNCH_L2_CTM_20260422034429_v0l.fits,2519.75066982495,2397.79291482181,0.803198558177692,0.595711403400402,13.2502308888978,278.020416337231
74,2026-04-22T03:52:29Z,04/22/PUNCH_L2_CTM_20260422035229_v0l.fits,2519.19993893052,2397.06261352606,0.803460510439701,0.595358050389826,13.2304891186982,278.00079706362
75,2026-04-22T04:00:29Z,04/22/PUNCH_L2_CTM_20260422040029_v0l.fits,2518.64896269983,2396.33176739427,0.803722934438865,0.595003734994142,13.2107398541375,277.981118923055
76,2026-04-22T04:08:29Z,04/22/PUNCH_L2_CTM_20260422040829_v0l.fits,2518.09741537748,2395.60075710074,0.803986287360173,0.594647836737682,13.19098066337,277.961337826839
77,2026-04-22T04:16:29Z,04/22/PUNCH_L2_CTM_20260422041629_v0l.fits,2517.54547660933,2394.86960382123,0.804249663356035,0.594291577419455,13.1712153791522,277.941539422315
78,2026-04-22T04:24:29Z,04/22/PUNCH_L2_CTM_20260422042429_v0l.fits,2516.99326604205,2394.1379028807,0.804514421077019,0.593933115998012,13.1514388132467,277.921594907148
79,2026-04-22T04:32:29Z,04/22/PUNCH_L2_CTM_20260422043229_v0l.fits,2516.44083012151,2393.40565980453,0.804779659642927,0.593573668069107,13.1316547918745,277.901589987976
